ts,STAGE,datetime,stage_label,datetime_local
1774150080,2,2026-03-22 03:28:00,REM,2026-03-22 04:28
1774150560,2,2026-03-22 03:36:00,REM,2026-03-22 04:36
1774151100,3,2026-03-22 03:45:00,Light,2026-03-22 04:45
1774151940,3,2026-03-22 03:59:00,Light,2026-03-22 04:59
1774153080,4,2026-03-22 04:18:00,Deep,2026-03-22 05:18
1774153200,4,2026-03-22 04:20:00,Deep,2026-03-22 05:20
1774153500,3,2026-03-22 04:25:00,Light,2026-03-22 05:25
1774153620,3,2026-03-22 04:27:00,Light,2026-03-22 05:27
1774153740,5,2026-03-22 04:29:00,Awake,2026-03-22 05:29
1774154520,2,2026-03-22 04:42:00,REM,2026-03-22 05:42
1774156680,3,2026-03-22 05:18:00,Light,2026-03-22 06:18
1774157220,4,2026-03-22 05:27:00,Deep,2026-03-22 06:27
1774158180,2,2026-03-22 05:43:00,REM,2026-03-22 06:43
1774159020,4,2026-03-22 05:57:00,Deep,2026-03-22 06:57
1774159560,2,2026-03-22 06:06:00,REM,2026-03-22 07:06
1774160760,3,2026-03-22 06:26:00,Light,2026-03-22 07:26
1774162860,4,2026-03-22 07:01:00,Deep,2026-03-22 08:01
1774163280,3,2026-03-22 07:08:00,Light,2026-03-22 08:08
1774221720,3,2026-03-22 23:22:00,Light,2026-03-23 00:22
1774224780,4,2026-03-23 00:13:00,Deep,2026-03-23 01:13
1774227120,3,2026-03-23 00:52:00,Light,2026-03-23 01:52
1774230300,4,2026-03-23 01:45:00,Deep,2026-03-23 02:45
1774231380,2,2026-03-23 02:03:00,REM,2026-03-23 03:03
1774232220,3,2026-03-23 02:17:00,Light,2026-03-23 03:17
1774232580,4,2026-03-23 02:23:00,Deep,2026-03-23 03:23
1774232880,2,2026-03-23 02:28:00,REM,2026-03-23 03:28
1774234680,3,2026-03-23 02:58:00,Light,2026-03-23 03:58
1774235280,2,2026-03-23 03:08:00,REM,2026-03-23 04:08
1774235760,4,2026-03-23 03:16:00,Deep,2026-03-23 04:16
1774236240,2,2026-03-23 03:24:00,REM,2026-03-23 04:24
1774237560,3,2026-03-23 03:46:00,Light,2026-03-23 04:46
1774240740,2,2026-03-23 04:39:00,REM,2026-03-23 05:39
1774242120,4,2026-03-23 05:02:00,Deep,2026-03-23 06:02
1774242840,3,2026-03-23 05:14:00,Light,2026-03-23 06:14
1774243200,2,2026-03-23 05:20:00,REM,2026-03-23 06:20
1774243980,3,2026-03-23 05:33:00,Light,2026-03-23 06:33
1774245480,2,2026-03-23 05:58:00,REM,2026-03-23 06:58
1774246020,3,2026-03-23 06:07:00,Light,2026-03-23 07:07
1774246560,4,2026-03-23 06:16:00,Deep,2026-03-23 07:16
1774247040,3,2026-03-23 06:24:00,Light,2026-03-23 07:24
1774307700,3,2026-03-23 23:15:00,Light,2026-03-24 00:15
1774310220,4,2026-03-23 23:57:00,Deep,2026-03-24 00:57
1774312620,2,2026-03-24 00:37:00,REM,2026-03-24 01:37
1774313580,3,2026-03-24 00:53:00,Light,2026-03-24 01:53
1774315200,4,2026-03-24 01:20:00,Deep,2026-03-24 02:20
1774316460,2,2026-03-24 01:41:00,REM,2026-03-24 02:41
1774317660,3,2026-03-24 02:01:00,Light,2026-03-24 03:01
1774320480,4,2026-03-24 02:48:00,Deep,2026-03-24 03:48
1774320900,2,2026-03-24 02:55:00,REM,2026-03-24 03:55
1774322460,3,2026-03-24 03:21:00,Light,2026-03-24 04:21
1774323720,4,2026-03-24 03:42:00,Deep,2026-03-24 04:42
1774324140,2,2026-03-24 03:49:00,REM,2026-03-24 04:49
1774325700,4,2026-03-24 04:15:00,Deep,2026-03-24 05:15
1774326120,3,2026-03-24 04:22:00,Light,2026-03-24 05:22
1774326720,2,2026-03-24 04:32:00,REM,2026-03-24 05:32
1774328040,3,2026-03-24 04:54:00,Light,2026-03-24 05:54
1774328940,4,2026-03-24 05:09:00,Deep,2026-03-24 06:09
1774329240,2,2026-03-24 05:14:00,REM,2026-03-24 06:14
1774330500,3,2026-03-24 05:35:00,Light,2026-03-24 06:35
1774331220,4,2026-03-24 05:47:00,Deep,2026-03-24 06:47
1774331760,3,2026-03-24 05:56:00,Light,2026-03-24 06:56
1774332060,2,2026-03-24 06:01:00,REM,2026-03-24 07:01
1774332420,3,2026-03-24 06:07:00,Light,2026-03-24 07:07
1774333020,4,2026-03-24 06:17:00,Deep,2026-03-24 07:17
1774333260,3,2026-03-24 06:21:00,Light,2026-03-24 07:21
1774397640,3,2026-03-25 00:14:00,Light,2026-03-25 01:14
1774401180,4,2026-03-25 01:13:00,Deep,2026-03-25 02:13
1774401600,2,2026-03-25 01:20:00,REM,2026-03-25 02:20
1774402140,3,2026-03-25 01:29:00,Light,2026-03-25 02:29
1774404420,2,2026-03-25 02:07:00,REM,2026-03-25 03:07
1774406520,4,2026-03-25 02:42:00,Deep,2026-03-25 03:42
1774407060,2,2026-03-25 02:51:00,REM,2026-03-25 03:51
1774408200,3,2026-03-25 03:10:00,Light,2026-03-25 04:10
1774410720,2,2026-03-25 03:52:00,REM,2026-03-25 04:52
1774412520,3,2026-03-25 04:22:00,Light,2026-03-25 05:22
1774416000,2,2026-03-25 05:20:00,REM,2026-03-25 06:20
1774416180,4,2026-03-25 05:23:00,Deep,2026-03-25 06:23
1774485060,3,2026-03-26 00:31:00,Light,2026-03-26 01:31
1774486680,4,2026-03-26 00:58:00,Deep,2026-03-26 01:58
1774488720,3,2026-03-26 01:32:00,Light,2026-03-26 02:32
1774490280,4,2026-03-26 01:58:00,Deep,2026-03-26 02:58
1774491300,2,2026-03-26 02:15:00,REM,2026-03-26 03:15
1774493160,3,2026-03-26 02:46:00,Light,2026-03-26 03:46
1774495320,4,2026-03-26 03:22:00,Deep,2026-03-26 04:22
1774496520,2,2026-03-26 03:42:00,REM,2026-03-26 04:42
1774499460,3,2026-03-26 04:31:00,Light,2026-03-26 05:31
1774500540,4,2026-03-26 04:49:00,Deep,2026-03-26 05:49
1774500960,2,2026-03-26 04:56:00,REM,2026-03-26 05:56
1774501920,3,2026-03-26 05:12:00,Light,2026-03-26 06:12
1774502640,4,2026-03-26 05:24:00,Deep,2026-03-26 06:24
1774503000,2,2026-03-26 05:30:00,REM,2026-03-26 06:30
1774504080,3,2026-03-26 05:48:00,Light,2026-03-26 06:48
1774504800,4,2026-03-26 06:00:00,Deep,2026-03-26 07:00
1774505520,3,2026-03-26 06:12:00,Light,2026-03-26 07:12
1774569960,3,2026-03-27 00:06:00,Light,2026-03-27 01:06
1774570980,2,2026-03-27 00:23:00,REM,2026-03-27 01:23
1774572060,3,2026-03-27 00:41:00,Light,2026-03-27 01:41
1774572360,2,2026-03-27 00:46:00,REM,2026-03-27 01:46
1774572660,3,2026-03-27 00:51:00,Light,2026-03-27 01:51
1774574160,4,2026-03-27 01:16:00,Deep,2026-03-27 02:16
1774575000,3,2026-03-27 01:30:00,Light,2026-03-27 02:30
1774576380,4,2026-03-27 01:53:00,Deep,2026-03-27 02:53
1774578960,2,2026-03-27 02:36:00,REM,2026-03-27 03:36
1774580820,3,2026-03-27 03:07:00,Light,2026-03-27 04:07
1774582680,4,2026-03-27 03:38:00,Deep,2026-03-27 04:38
1774583220,2,2026-03-27 03:47:00,REM,2026-03-27 04:47
1774583760,3,2026-03-27 03:56:00,Light,2026-03-27 04:56
1774586040,4,2026-03-27 04:34:00,Deep,2026-03-27 05:34
1774587420,2,2026-03-27 04:57:00,REM,2026-03-27 05:57
1774589820,3,2026-03-27 05:37:00,Light,2026-03-27 06:37
1774590120,4,2026-03-27 05:42:00,Deep,2026-03-27 06:42
1774591080,2,2026-03-27 05:58:00,REM,2026-03-27 06:58
1774592340,4,2026-03-27 06:19:00,Deep,2026-03-27 07:19
1774592520,3,2026-03-27 06:22:00,Light,2026-03-27 07:22
1774659360,3,2026-03-28 00:56:00,Light,2026-03-28 01:56
1774661460,4,2026-03-28 01:31:00,Deep,2026-03-28 02:31
1774662960,2,2026-03-28 01:56:00,REM,2026-03-28 02:56
1774664100,3,2026-03-28 02:15:00,Light,2026-03-28 03:15
1774664940,4,2026-03-28 02:29:00,Deep,2026-03-28 03:29
1774665540,2,2026-03-28 02:39:00,REM,2026-03-28 03:39
1774666200,3,2026-03-28 02:50:00,Light,2026-03-28 03:50
1774668000,4,2026-03-28 03:20:00,Deep,2026-03-28 04:20
1774668840,2,2026-03-28 03:34:00,REM,2026-03-28 04:34
1774671300,3,2026-03-28 04:15:00,Light,2026-03-28 05:15
1774671660,2,2026-03-28 04:21:00,REM,2026-03-28 05:21
1774673520,3,2026-03-28 04:52:00,Light,2026-03-28 05:52
1774675320,4,2026-03-28 05:22:00,Deep,2026-03-28 06:22
1774676100,3,2026-03-28 05:35:00,Light,2026-03-28 06:35
1774677000,2,2026-03-28 05:50:00,REM,2026-03-28 06:50
1774677420,3,2026-03-28 05:57:00,Light,2026-03-28 06:57
1774677960,2,2026-03-28 06:06:00,REM,2026-03-28 07:06
1774678140,4,2026-03-28 06:09:00,Deep,2026-03-28 07:09
1774678620,3,2026-03-28 06:17:00,Light,2026-03-28 07:17
1774738260,3,2026-03-28 22:51:00,Light,2026-03-28 23:51
1774739220,2,2026-03-28 23:07:00,REM,2026-03-29 00:07
1774739640,3,2026-03-28 23:14:00,Light,2026-03-29 00:14
1774739940,3,2026-03-28 23:19:00,Light,2026-03-29 00:19
1774740300,3,2026-03-28 23:25:00,Light,2026-03-29 00:25
1774740960,4,2026-03-28 23:36:00,Deep,2026-03-29 00:36
1774741140,4,2026-03-28 23:39:00,Deep,2026-03-29 00:39
1774741440,2,2026-03-28 23:44:00,REM,2026-03-29 00:44
1774741680,2,2026-03-28 23:48:00,REM,2026-03-29 00:48
1774743180,3,2026-03-29 00:13:00,Light,2026-03-29 01:13
1774743420,3,2026-03-29 00:17:00,Light,2026-03-29 01:17
1774743540,3,2026-03-29 00:19:00,Light,2026-03-29 01:19
1774744620,4,2026-03-29 00:37:00,Deep,2026-03-29 01:37
1774744800,4,2026-03-29 00:40:00,Deep,2026-03-29 01:40
1774744920,4,2026-03-29 00:42:00,Deep,2026-03-29 01:42
1774745160,2,2026-03-29 00:46:00,REM,2026-03-29 01:46
1774745580,3,2026-03-29 00:53:00,Light,2026-03-29 01:53
1774745760,4,2026-03-29 00:56:00,Deep,2026-03-29 01:56
1774745880,4,2026-03-29 00:58:00,Deep,2026-03-29 01:58
1774746240,2,2026-03-29 01:04:00,REM,2026-03-29 03:04
1774746300,2,2026-03-29 01:05:00,REM,2026-03-29 03:05
1774746420,4,2026-03-29 01:07:00,Deep,2026-03-29 03:07
1774746780,2,2026-03-29 01:13:00,REM,2026-03-29 03:13
1774747500,3,2026-03-29 01:25:00,Light,2026-03-29 03:25
1774748220,4,2026-03-29 01:37:00,Deep,2026-03-29 03:37
1774748520,3,2026-03-29 01:42:00,Light,2026-03-29 03:42
1774748760,4,2026-03-29 01:46:00,Deep,2026-03-29 03:46
1774749540,3,2026-03-29 01:59:00,Light,2026-03-29 03:59
1774750500,2,2026-03-29 02:15:00,REM,2026-03-29 04:15
1774751040,3,2026-03-29 02:24:00,Light,2026-03-29 04:24
1774751520,4,2026-03-29 02:32:00,Deep,2026-03-29 04:32
1774751760,4,2026-03-29 02:36:00,Deep,2026-03-29 04:36
1774751820,4,2026-03-29 02:37:00,Deep,2026-03-29 04:37
1774752180,3,2026-03-29 02:43:00,Light,2026-03-29 04:43
1774752360,2,2026-03-29 02:46:00,REM,2026-03-29 04:46
1774752660,3,2026-03-29 02:51:00,Light,2026-03-29 04:51
1774753320,3,2026-03-29 03:02:00,Light,2026-03-29 05:02
1774753440,3,2026-03-29 03:04:00,Light,2026-03-29 05:04
1774753860,4,2026-03-29 03:11:00,Deep,2026-03-29 05:11
1774754160,3,2026-03-29 03:16:00,Light,2026-03-29 05:16
1774754340,3,2026-03-29 03:19:00,Light,2026-03-29 05:19
1774754400,5,2026-03-29 03:20:00,Awake,2026-03-29 05:20
1774754640,3,2026-03-29 03:24:00,Light,2026-03-29 05:24
1774755420,4,2026-03-29 03:37:00,Deep,2026-03-29 05:37
1774755540,4,2026-03-29 03:39:00,Deep,2026-03-29 05:39
1774755780,3,2026-03-29 03:43:00,Light,2026-03-29 05:43
1774755960,3,2026-03-29 03:46:00,Light,2026-03-29 05:46
1774757160,4,2026-03-29 04:06:00,Deep,2026-03-29 06:06
1774757460,3,2026-03-29 04:11:00,Light,2026-03-29 06:11
1774757820,2,2026-03-29 04:17:00,REM,2026-03-29 06:17
1774758420,3,2026-03-29 04:27:00,Light,2026-03-29 06:27
1774758540,3,2026-03-29 04:29:00,Light,2026-03-29 06:29
1774759020,4,2026-03-29 04:37:00,Deep,2026-03-29 06:37
1774759800,2,2026-03-29 04:50:00,REM,2026-03-29 06:50
1774760400,4,2026-03-29 05:00:00,Deep,2026-03-29 07:00
1774760580,4,2026-03-29 05:03:00,Deep,2026-03-29 07:03
1774761120,3,2026-03-29 05:12:00,Light,2026-03-29 07:12
1774761240,3,2026-03-29 05:14:00,Light,2026-03-29 07:14
1774761900,5,2026-03-29 05:25:00,Awake,2026-03-29 07:25
1774761960,3,2026-03-29 05:26:00,Light,2026-03-29 07:26
1774762560,4,2026-03-29 05:36:00,Deep,2026-03-29 07:36
1774762740,3,2026-03-29 05:39:00,Light,2026-03-29 07:39
